Club,Elo,From,To
Man United,1903.79858398,2018-05-03,2018-05-03
Man United,1902.24487305,2018-05-04,2018-05-04
Man United,1888.60998535,2018-05-05,2018-05-10
Man United,1884.19995117,2018-05-11,2018-05-13
Man United,1886.11035156,2018-05-14,2018-05-19
Man United,1886.11035156,2018-05-20,2018-05-26
Man United,1883.58837891,2018-05-27,2018-07-26
Man United,1883.6060791,2018-07-27,2018-08-02
Man United,1884.5333252,2018-08-03,2018-08-09
Man United,1884.93444824,2018-08-10,2018-08-10
Man United,1887.62719727,2018-08-11,2018-08-16
Man United,1890.36889648,2018-08-17,2018-08-19
Man United,1877.16088867,2018-08-20,2018-08-23
Man United,1873.40563965,2018-08-24,2018-08-27
Man United,1858.56384277,2018-08-28,2018-08-30
Man United,1856.07958984,2018-08-31,2018-09-02
Man United,1862.8314209,2018-09-03,2018-09-15
Man United,1867.72973633,2018-09-16,2018-09-18
Man United,1865.89086914,2018-09-19,2018-09-19
Man United,1873.33325195,2018-09-20,2018-09-20
Man United,1875.65979004,2018-09-21,2018-09-22
Man United,1868.23217773,2018-09-23,2018-09-29
Man United,1851.54992676,2018-09-30,2018-10-02
Man United,1847.04211426,2018-10-03,2018-10-03
Man United,1840.8848877,2018-10-04,2018-10-04
Man United,1842.73474121,2018-10-05,2018-10-06
Man United,1845.23461914,2018-10-07,2018-10-20
Man United,1847.38464355,2018-10-21,2018-10-23
Man United,1840.73669434,2018-10-24,2018-10-24
Man United,1840.80249023,2018-10-25,2018-10-25
Man United,1843.42260742,2018-10-26,2018-10-28
Man United,1846.91186523,2018-10-29,2018-11-03
Man United,1852.77722168,2018-11-04,2018-11-06
Man United,1847.81152344,2018-11-07,2018-11-07
Man United,1867.89892578,2018-11-08,2018-11-08
Man United,1866.71069336,2018-11-09,2018-11-11
Man United,1861.59301758,2018-11-12,2018-11-24
Man United,1854.90588379,2018-11-25,2018-11-27
Man United,1856.38232422,2018-11-28,2018-11-28
Man United,1855.48571777,2018-11-29,2018-11-29
Man United,1858.05932617,2018-11-30,2018-12-01
Man United,1853.26074219,2018-12-02,2018-12-02
Man United,1853.26074219,2018-12-03,2018-12-05
Man United,1851.68591309,2018-12-06,2018-12-08
Man United,1854.7244873,2018-12-09,2018-12-11
Man United,1857.87023926,2018-12-12,2018-12-12
Man United,1848.06652832,2018-12-13,2018-12-13
Man United,1845.85742188,2018-12-14,2018-12-16
Man United,1839.64904785,2018-12-17,2018-12-22
Man United,1846.22302246,2018-12-23,2018-12-26
Man United,1848.31628418,2018-12-27,2018-12-30
Man United,1853.44384766,2018-12-31,2019-01-02
Man United,1859.31811523,2019-01-03,2019-01-13
Man United,1870.07958984,2019-01-14,2019-01-19
Man United,1872.42675781,2019-01-20,2019-01-29
Man United,1865.46838379,2019-01-30,2019-02-03
Man United,1870.75415039,2019-02-04,2019-02-09
Man United,1875.68652344,2019-02-10,2019-02-12
Man United,1859.56933594,2019-02-13,2019-02-13
Man United,1863.42431641,2019-02-14,2019-02-14
Man United,1862.40661621,2019-02-15,2019-02-19
Man United,1861.77478027,2019-02-20,2019-02-20
Man United,1862.42834473,2019-02-21,2019-02-21
Man United,1865.41711426,2019-02-22,2019-02-24
Man United,1866.14257812,2019-02-25,2019-02-27
Man United,1873.42687988,2019-02-28,2019-03-02
Man United,1875.60388184,2019-03-03,2019-03-05
Man United,1877.06652832,2019-03-06,2019-03-06
Man United,1905.16088867,2019-03-07,2019-03-07
Man United,1903.37463379,2019-03-08,2019-03-09
Man United,1903.37463379,2019-03-10,2019-03-10
Man United,1892.76452637,2019-03-11,2019-03-12
Man United,1893.27111816,2019-03-13,2019-03-13
Man United,1898.66174316,2019-03-14,2019-03-14
Man United,1904.83959961,2019-03-15,2019-03-30
Man United,1907.3260498,2019-03-31,2019-04-02
Man United,1895.18359375,2019-04-03,2019-04-03
Man United,1895.18359375,2019-04-04,2019-04-09
Man United,1896.65600586,2019-04-10,2019-04-10
Man United,1890.46142578,2019-04-11,2019-04-11
Man United,1894.33374023,2019-04-12,2019-04-13
Man United,1896.66467285,2019-04-14,2019-04-14
Man United,1896.66467285,2019-04-15,2019-04-15
Man United,1896.66467285,2019-04-16,2019-04-16
Man United,1889.14770508,2019-04-17,2019-04-17
Man United,1890.52185059,2019-04-18,2019-04-18
Man United,1892.70043945,2019-04-19,2019-04-21
Man United,1871.63256836,2019-04-22,2019-04-24
Man United,1863.04760742,2019-04-25,2019-04-28
Man United,1861.05810547,2019-04-29,2019-04-30
Man United,1857.65661621,2019-05-01,2019-05-01
Man United,1853.70397949,2019-05-02,2019-05-02
Man United,1856.98010254,2019-05-03,2019-05-05
Man United,1850.20397949,2019-05-06,2019-05-07
Man United,1858.03735352,2019-05-08,2019-05-08
Man United,1863.12768555,2019-05-09,2019-05-09
Man United,1864.02929688,2019-05-10,2019-05-12
Man United,1842.21777344,2019-05-13,2019-05-19
Man United,1842.21777344,2019-05-20,2019-05-24
Man United,1842.21777344,2019-05-25,2019-07-25
Man United,1842.22912598,2019-07-26,2019-08-01
Man United,1842.23632812,2019-08-02,2019-08-08
Man United,1842.4074707,2019-08-09,2019-08-11
Man United,1857.55419922,2019-08-12,2019-08-15
Man United,1857.65710449,2019-08-16,2019-08-19
Man United,1855.86328125,2019-08-20,2019-08-22
Man United,1858.8314209,2019-08-23,2019-08-24
Man United,1846.12646484,2019-08-25,2019-08-29
Man United,1847.31396484,2019-08-30,2019-08-31
Man United,1844.42773438,2019-09-01,2019-09-14
Man United,1849.11413574,2019-09-15,2019-09-17
Man United,1839.62561035,2019-09-18,2019-09-18
Man United,1840.86572266,2019-09-19,2019-09-19
Man United,1842.23120117,2019-09-20,2019-09-22
Man United,1829.16418457,2019-09-23,2019-09-25
Man United,1829.16418457,2019-09-26,2019-09-28
Man United,1829.16418457,2019-09-29,2019-09-30
Man United,1828.96386719,2019-10-01,2019-10-01
Man United,1823.33630371,2019-10-02,2019-10-02
Man United,1825.65112305,2019-10-03,2019-10-03
Man United,1824.25561523,2019-10-04,2019-10-06
Man United,1814.12060547,2019-10-07,2019-10-20
Man United,1818.65698242,2019-10-21,2019-10-22
Man United,1821.79736328,2019-10-23,2019-10-23
Man United,1825.85021973,2019-10-24,2019-10-24
Man United,1830.49499512,2019-10-25,2019-10-27
Man United,1837.0982666,2019-10-28,2019-11-02
Man United,1827.48950195,2019-11-03,2019-11-05
Man United,1826.79626465,2019-11-06,2019-11-06
Man United,1826.38171387,2019-11-07,2019-11-07
Man United,1829.26647949,2019-11-08,2019-11-10
Man United,1833.66223145,2019-11-11,2019-11-23
Man United,1833.66223145,2019-11-24,2019-11-24
Man United,1831.17333984,2019-11-25,2019-11-26
Man United,1830.12109375,2019-11-27,2019-11-27
Man United,1827.42626953,2019-11-28,2019-11-28
Man United,1803.59814453,2019-11-29,2019-12-01
Man United,1797.92053223,2019-12-02,2019-12-04
Man United,1805.85083008,2019-12-05,2019-12-05
Man United,1805.85083008,2019-12-06,2019-12-07
Man United,1819.82519531,2019-12-08,2019-12-10
Man United,1822.01708984,2019-12-11,2019-12-11
Man United,1821.76318359,2019-12-12,2019-12-12
Man United,1830.25720215,2019-12-13,2019-12-15
Man United,1825.83520508,2019-12-16,2019-12-20
Man United,1825.83520508,2019-12-21,2019-12-21
Man United,1825.83520508,2019-12-22,2019-12-22
Man United,1809.38085938,2019-12-23,2019-12-26
Man United,1817.64294434,2019-12-27,2019-12-28
Man United,1826.82861328,2019-12-29,2020-01-01
Man United,1816.56176758,2020-01-02,2020-01-11
Man United,1821.34057617,2020-01-12,2020-01-17
Man United,1821.34057617,2020-01-18,2020-01-18
Man United,1821.34057617,2020-01-19,2020-01-19
Man United,1818.5970459,2020-01-20,2020-01-22
Man United,1800.49267578,2020-01-23,2020-02-01
Man United,1798.00317383,2020-02-02,2020-02-02
Man United,1798.00317383,2020-02-03,2020-02-08
Man United,1798.00317383,2020-02-09,2020-02-09
Man United,1798.00317383,2020-02-10,2020-02-16
Man United,1798.00317383,2020-02-17,2020-02-17
Man United,1812.79638672,2020-02-18,2020-02-18
Man United,1810.45935059,2020-02-19,2020-02-19
Man United,1807.66345215,2020-02-20,2020-02-20
Man United,1814.52392578,2020-02-21,2020-02-23
Man United,1821.12609863,2020-02-24,2020-02-25
Man United,1818.2232666,2020-02-26,2020-02-26
Man United,1820.07104492,2020-02-27,2020-02-27
Man United,1831.31542969,2020-02-28,2020-03-01
Man United,1830.57641602,2020-03-02,2020-03-08
Man United,1846.3581543,2020-03-09,2020-03-10
Man United,1842.72851562,2020-03-11,2020-03-11
Man United,1835.7199707,2020-03-12,2020-03-12
Man United,1851.97485352,2020-03-13,2020-06-17
Man United,1851.97485352,2020-06-18,2020-06-19
Man United,1851.94372559,2020-06-20,2020-06-24
Man United,1857.93896484,2020-06-25,2020-06-27
Man United,1857.93896484,2020-06-28,2020-06-30
Man United,1865.59106445,2020-07-01,2020-07-04
