Club,Elo,From,To
Brighton,1581.69580078,2017-08-16,2017-08-17
Brighton,1582.86523438,2017-08-18,2017-08-19
Brighton,1578.0279541,2017-08-20,2017-08-23
Brighton,1579.58666992,2017-08-24,2017-08-24
Brighton,1579.88122559,2017-08-25,2017-08-26
Brighton,1583.24194336,2017-08-27,2017-09-09
Brighton,1595.07897949,2017-09-10,2017-09-12
Brighton,1596.45178223,2017-09-13,2017-09-13
Brighton,1600.18359375,2017-09-14,2017-09-14
Brighton,1597.34692383,2017-09-15,2017-09-15
Brighton,1591.98400879,2017-09-16,2017-09-24
Brighton,1599.73535156,2017-09-25,2017-09-26
Brighton,1602.29455566,2017-09-27,2017-09-27
Brighton,1610.08898926,2017-09-28,2017-09-28
Brighton,1608.4855957,2017-09-29,2017-10-01
Brighton,1605.86755371,2017-10-02,2017-10-14
Brighton,1605.86755371,2017-10-15,2017-10-15
Brighton,1607.45654297,2017-10-16,2017-10-17
Brighton,1612.77832031,2017-10-18,2017-10-18
Brighton,1613.19750977,2017-10-19,2017-10-19
Brighton,1610.75756836,2017-10-20,2017-10-20
Brighton,1630.90527344,2017-10-21,2017-10-21
Brighton,1630.90527344,2017-10-22,2017-10-23
Brighton,1630.90527344,2017-10-24,2017-10-25
Brighton,1630.90527344,2017-10-26,2017-10-28
Brighton,1630.90527344,2017-10-29,2017-10-29
Brighton,1630.91223145,2017-10-30,2017-10-30
Brighton,1630.91223145,2017-10-31,2017-10-31
Brighton,1628.13916016,2017-11-01,2017-11-01
Brighton,1636.33105469,2017-11-02,2017-11-02
Brighton,1630.99804688,2017-11-03,2017-11-04
Brighton,1641.01855469,2017-11-05,2017-11-05
Brighton,1641.01855469,2017-11-06,2017-11-18
Brighton,1641.01855469,2017-11-19,2017-11-19
Brighton,1641.01855469,2017-11-20,2017-11-20
Brighton,1640.35498047,2017-11-21,2017-11-21
Brighton,1642.67700195,2017-11-22,2017-11-22
Brighton,1639.86950684,2017-11-23,2017-11-23
Brighton,1629.3190918,2017-11-24,2017-11-25
Brighton,1627.48620605,2017-11-26,2017-11-28
Brighton,1625.31933594,2017-11-29,2017-11-29
Brighton,1625.31933594,2017-11-30,2017-12-01
Brighton,1625.31933594,2017-12-02,2017-12-02
Brighton,1617.79272461,2017-12-03,2017-12-05
Brighton,1617.82250977,2017-12-06,2017-12-06
Brighton,1617.08056641,2017-12-07,2017-12-07
Brighton,1620.95739746,2017-12-08,2017-12-08
Brighton,1620.95739746,2017-12-09,2017-12-09
Brighton,1608.07873535,2017-12-10,2017-12-13
Brighton,1606.01599121,2017-12-14,2017-12-16
Brighton,1606.984375,2017-12-17,2017-12-17
Brighton,1606.984375,2017-12-18,2017-12-23
Brighton,1614.13586426,2017-12-24,2017-12-26
Brighton,1611.95422363,2017-12-27,2017-12-30
Brighton,1613.71557617,2017-12-31,2018-01-01
Brighton,1613.01904297,2018-01-02,2018-01-07
Brighton,1613.01904297,2018-01-08,2018-01-13
Brighton,1603.62023926,2018-01-14,2018-01-14
Brighton,1603.62023926,2018-01-15,2018-01-20
Brighton,1598.23632812,2018-01-21,2018-01-27
Brighton,1598.23632812,2018-01-28,2018-01-28
Brighton,1598.23632812,2018-01-29,2018-01-31
Brighton,1601.47021484,2018-02-01,2018-02-02
Brighton,1601.47021484,2018-02-03,2018-02-03
Brighton,1613.61413574,2018-02-04,2018-02-10
Brighton,1615.51745605,2018-02-11,2018-02-13
Brighton,1618.40625,2018-02-14,2018-02-14
Brighton,1622.44763184,2018-02-15,2018-02-15
Brighton,1623.01318359,2018-02-16,2018-02-20
Brighton,1622.8026123,2018-02-21,2018-02-21
