Club,Elo,From,To
Newcastle,1620.79821777,2017-11-30,2017-12-01
Newcastle,1620.79821777,2017-12-02,2017-12-02
Newcastle,1618.71166992,2017-12-03,2017-12-05
Newcastle,1618.74145508,2017-12-06,2017-12-06
Newcastle,1617.99951172,2017-12-07,2017-12-07
Newcastle,1621.87634277,2017-12-08,2017-12-08
Newcastle,1621.87634277,2017-12-09,2017-12-09
Newcastle,1615.18664551,2017-12-10,2017-12-10
Newcastle,1615.18664551,2017-12-11,2017-12-13
Newcastle,1607.63623047,2017-12-14,2017-12-16
Newcastle,1605.55273438,2017-12-17,2017-12-23
Newcastle,1616.63769531,2017-12-24,2017-12-27
Newcastle,1614.78674316,2017-12-28,2017-12-30
Newcastle,1613.0255127,2017-12-31,2018-01-01
Newcastle,1623.24377441,2018-01-02,2018-01-02
Newcastle,1623.24377441,2018-01-03,2018-01-13
Newcastle,1621.43591309,2018-01-14,2018-01-20
Newcastle,1619.86010742,2018-01-21,2018-01-21
Newcastle,1619.86010742,2018-01-22,2018-01-22
Newcastle,1619.86010742,2018-01-23,2018-01-24
Newcastle,1619.86010742,2018-01-25,2018-01-27
Newcastle,1619.86010742,2018-01-28,2018-01-28
Newcastle,1619.86010742,2018-01-29,2018-01-31
Newcastle,1620.1126709,2018-02-01,2018-02-03
Newcastle,1620.1126709,2018-02-04,2018-02-04
Newcastle,1622.75805664,2018-02-05,2018-02-11
Newcastle,1636.55993652,2018-02-12,2018-02-13
Newcastle,1639.44873047,2018-02-14,2018-02-14
Newcastle,1643.4901123,2018-02-15,2018-02-15
Newcastle,1644.05566406,2018-02-16,2018-02-17
Newcastle,1644.05566406,2018-02-18,2018-02-18
Newcastle,1644.05566406,2018-02-19,2018-02-20
Newcastle,1643.84509277,2018-02-21,2018-02-21
Newcastle,1643.75817871,2018-02-22,2018-02-22
Newcastle,1643.61010742,2018-02-23,2018-02-24
Newcastle,1646.37182617,2018-02-25,2018-03-02
Newcastle,1646.37182617,2018-03-03,2018-03-03
Newcastle,1643.92651367,2018-03-04,2018-03-04
Newcastle,1643.92651367,2018-03-05,2018-03-06
Newcastle,1643.51977539,2018-03-07,2018-03-07
Newcastle,1638.32165527,2018-03-08,2018-03-08
Newcastle,1641.57653809,2018-03-09,2018-03-09
Newcastle,1641.57653809,2018-03-10,2018-03-10
Newcastle,1654.21789551,2018-03-11,2018-03-13
Newcastle,1648.49243164,2018-03-14,2018-03-14
Newcastle,1646.48791504,2018-03-15,2018-03-15
Newcastle,1647.59143066,2018-03-16,2018-03-17
Newcastle,1647.59143066,2018-03-18,2018-03-31
