Club,Elo,From,To
Arsenal,1880.2911377,2016-11-02,2016-11-02
Arsenal,1875.93115234,2016-11-03,2016-11-03
Arsenal,1874.10961914,2016-11-04,2016-11-06
Arsenal,1870.91992188,2016-11-07,2016-11-19
Arsenal,1869.6763916,2016-11-20,2016-11-22
Arsenal,1868.46911621,2016-11-23,2016-11-23
Arsenal,1865.70751953,2016-11-24,2016-11-24
Arsenal,1864.49853516,2016-11-25,2016-11-27
Arsenal,1867.52075195,2016-11-28,2016-12-03
Arsenal,1875.90258789,2016-12-04,2016-12-06
Arsenal,1885.74475098,2016-12-07,2016-12-07
Arsenal,1883.06958008,2016-12-08,2016-12-08
Arsenal,1883.3416748,2016-12-09,2016-12-10
Arsenal,1886.82299805,2016-12-11,2016-12-13
Arsenal,1875.61328125,2016-12-14,2016-12-18
Arsenal,1868.72814941,2016-12-19,2016-12-26
Arsenal,1871.21105957,2016-12-27,2017-01-01
Arsenal,1873.91320801,2017-01-02,2017-01-03
Arsenal,1869.30554199,2017-01-04,2017-01-04
Arsenal,1869.30554199,2017-01-05,2017-01-14
Arsenal,1875.96533203,2017-01-15,2017-01-21
Arsenal,1875.96533203,2017-01-22,2017-01-22
Arsenal,1878.03527832,2017-01-23,2017-01-29
Arsenal,1878.03527832,2017-01-30,2017-01-31
Arsenal,1862.84655762,2017-02-01,2017-02-04
Arsenal,1854.47644043,2017-02-05,2017-02-11
Arsenal,1856.79064941,2017-02-12,2017-02-14
Arsenal,1856.79064941,2017-02-15,2017-02-15
Arsenal,1845.20837402,2017-02-16,2017-02-16
Arsenal,1846.31604004,2017-02-17,2017-02-21
Arsenal,1848.63842773,2017-02-22,2017-02-22
Arsenal,1849.37158203,2017-02-23,2017-02-23
Arsenal,1844.29833984,2017-02-24,2017-03-04
Arsenal,1834.19555664,2017-03-05,2017-03-07
Arsenal,1830.12097168,2017-03-08,2017-03-09
Arsenal,1830.63171387,2017-03-10,2017-03-14
Arsenal,1836.78710938,2017-03-15,2017-03-15
Arsenal,1831.70031738,2017-03-16,2017-03-16
Arsenal,1833.19213867,2017-03-17,2017-03-18
Arsenal,1818.45336914,2017-03-19,2017-03-19
Arsenal,1818.45336914,2017-03-20,2017-04-02
Arsenal,1816.92492676,2017-04-03,2017-04-05
Arsenal,1821.68896484,2017-04-06,2017-04-08
Arsenal,1821.68896484,2017-04-09,2017-04-09
Arsenal,1821.68896484,2017-04-10,2017-04-10
Arsenal,1802.82641602,2017-04-11,2017-04-12
