Club,Elo,From,To
Southampton,1706.86328125,2017-01-28,2017-01-28
Southampton,1706.86328125,2017-01-29,2017-01-29
Southampton,1706.86328125,2017-01-30,2017-01-30
Southampton,1706.86328125,2017-01-31,2017-01-31
Southampton,1698.14025879,2017-02-01,2017-02-04
Southampton,1683.32666016,2017-02-05,2017-02-05
Southampton,1683.32666016,2017-02-06,2017-02-08
Southampton,1683.32666016,2017-02-09,2017-02-11
Southampton,1699.40466309,2017-02-12,2017-02-12
Southampton,1699.40466309,2017-02-13,2017-02-15
Southampton,1696.56738281,2017-02-16,2017-02-16
Southampton,1697.67504883,2017-02-17,2017-02-18
Southampton,1697.67504883,2017-02-19,2017-02-19
Southampton,1697.67504883,2017-02-20,2017-02-21
Southampton,1699.99743652,2017-02-22,2017-02-22
Southampton,1700.73059082,2017-02-23,2017-02-23
Southampton,1695.65734863,2017-02-24,2017-02-25
Southampton,1695.65734863,2017-02-26,2017-02-26
Southampton,1695.65734863,2017-02-27,2017-02-27
Southampton,1695.65734863,2017-02-28,2017-02-28
Southampton,1695.65734863,2017-03-01,2017-03-04
Southampton,1703.70056152,2017-03-05,2017-03-07
Southampton,1702.70861816,2017-03-08,2017-03-08
Southampton,1702.70861816,2017-03-09,2017-03-09
Southampton,1703.21923828,2017-03-10,2017-03-12
Southampton,1703.21923828,2017-03-13,2017-03-14
Southampton,1709.37463379,2017-03-15,2017-03-15
Southampton,1704.28796387,2017-03-16,2017-03-16
Southampton,1705.77966309,2017-03-17,2017-03-18
Southampton,1705.77966309,2017-03-19,2017-03-19
Southampton,1702.07702637,2017-03-20,2017-03-31
Southampton,1702.07702637,2017-04-01,2017-04-01
Southampton,1697.95471191,2017-04-02,2017-04-02
Southampton,1697.95471191,2017-04-03,2017-04-05
Southampton,1704.51025391,2017-04-06,2017-04-08
Southampton,1713.90881348,2017-04-09,2017-04-09
Southampton,1713.90881348,2017-04-10,2017-04-12
Southampton,1713.49279785,2017-04-13,2017-04-13
Southampton,1713.95568848,2017-04-14,2017-04-15
Southampton,1701.80395508,2017-04-16,2017-04-18
Southampton,1701.26916504,2017-04-19,2017-04-19
Southampton,1701.26916504,2017-04-20,2017-04-20
Southampton,1702.73791504,2017-04-21,2017-04-23
Southampton,1702.73791504,2017-04-24,2017-04-25
