Club,Elo,From,To
Everton,1749.45361328,2017-02-27,2017-03-01
Everton,1749.45361328,2017-03-02,2017-03-04
Everton,1749.45361328,2017-03-05,2017-03-05
Everton,1744.81494141,2017-03-06,2017-03-07
Everton,1743.82299805,2017-03-08,2017-03-08
Everton,1743.82299805,2017-03-09,2017-03-09
Everton,1744.33361816,2017-03-10,2017-03-11
Everton,1752.45166016,2017-03-12,2017-03-14
Everton,1758.60705566,2017-03-15,2017-03-15
Everton,1753.52038574,2017-03-16,2017-03-16
Everton,1755.01208496,2017-03-17,2017-03-18
Everton,1760.60803223,2017-03-19,2017-03-31
Everton,1760.60803223,2017-04-01,2017-04-01
Everton,1753.73706055,2017-04-02,2017-04-02
Everton,1753.73706055,2017-04-03,2017-04-04
Everton,1757.78039551,2017-04-05,2017-04-05
Everton,1757.78039551,2017-04-06,2017-04-08
Everton,1757.78039551,2017-04-09,2017-04-09
Everton,1765.35998535,2017-04-10,2017-04-12
Everton,1764.94396973,2017-04-13,2017-04-13
Everton,1765.40686035,2017-04-14,2017-04-14
Everton,1765.40686035,2017-04-15,2017-04-15
Everton,1770.14416504,2017-04-16,2017-04-17
Everton,1770.14416504,2017-04-18,2017-04-18
Everton,1769.609375,2017-04-19,2017-04-20
Everton,1771.078125,2017-04-21,2017-04-22
Everton,1770.08630371,2017-04-23,2017-04-30
Everton,1757.71228027,2017-05-01,2017-05-03
Everton,1757.71228027,2017-05-04,2017-05-04
Everton,1759.46777344,2017-05-05,2017-05-06
Everton,1749.92675781,2017-05-07,2017-05-11
Everton,1750.02722168,2017-05-12,2017-05-12
Everton,1753.26940918,2017-05-13,2017-05-21
Everton,1747.41955566,2017-05-22,2017-05-24
Everton,1750.16479492,2017-05-25,2017-07-22
Everton,1750.16479492,2017-07-23,2017-07-26
Everton,1750.16479492,2017-07-27,2017-07-27
Everton,1750.21777344,2017-07-28,2017-08-03
Everton,1751.50134277,2017-08-04,2017-08-12
Everton,1755.66833496,2017-08-13,2017-08-15
Everton,1758.28417969,2017-08-16,2017-08-17
Everton,1762.9395752,2017-08-18,2017-08-21
Everton,1767.80639648,2017-08-22,2017-08-23
Everton,1769.3651123,2017-08-24,2017-08-24
Everton,1770.53967285,2017-08-25,2017-08-27
Everton,1765.89831543,2017-08-28,2017-09-09
Everton,1753.78564453,2017-09-10,2017-09-12
Everton,1755.15844727,2017-09-13,2017-09-13
Everton,1758.89038086,2017-09-14,2017-09-14
Everton,1744.37561035,2017-09-15,2017-09-16
Everton,1744.37561035,2017-09-17,2017-09-17
Everton,1737.57702637,2017-09-18,2017-09-19
Everton,1737.57702637,2017-09-20,2017-09-23
Everton,1741.52685547,2017-09-24,2017-09-26
Everton,1744.0859375,2017-09-27,2017-09-27
Everton,1751.88037109,2017-09-28,2017-09-28
Everton,1742.50146484,2017-09-29,2017-10-01
Everton,1730.7088623,2017-10-02,2017-10-14
Everton,1730.7088623,2017-10-15,2017-10-15
Everton,1729.11987305,2017-10-16,2017-10-17
Everton,1734.44165039,2017-10-18,2017-10-18
Everton,1734.86096191,2017-10-19,2017-10-19
Everton,1721.37316895,2017-10-20,2017-10-21
Everton,1721.37316895,2017-10-22,2017-10-22
Everton,1710.68859863,2017-10-23,2017-10-28
Everton,1710.68859863,2017-10-29,2017-10-29
Everton,1702.12609863,2017-10-30,2017-10-31
Everton,1699.35302734,2017-11-01,2017-11-01
Everton,1707.5447998,2017-11-02,2017-11-02
Everton,1693.88891602,2017-11-03,2017-11-05
Everton,1699.57531738,2017-11-06,2017-11-18
Everton,1698.80383301,2017-11-19,2017-11-19
Everton,1698.80383301,2017-11-20,2017-11-21
Everton,1701.12585449,2017-11-22,2017-11-22
Everton,1698.3182373,2017-11-23,2017-11-23
Everton,1667.70800781,2017-11-24,2017-11-25
