Club,Elo,From,To
Brentford,1496.86096191,2017-08-04,2017-08-05
Brentford,1487.07226562,2017-08-06,2017-08-12
Brentford,1475.70239258,2017-08-13,2017-08-15
Brentford,1475.09509277,2017-08-16,2017-08-17
Brentford,1476.26452637,2017-08-18,2017-08-19
Brentford,1467.28222656,2017-08-20,2017-08-23
Brentford,1468.84094238,2017-08-24,2017-08-24
Brentford,1469.13562012,2017-08-25,2017-08-26
Brentford,1467.56494141,2017-08-27,2017-09-09
Brentford,1469.95593262,2017-09-10,2017-09-12
Brentford,1466.68762207,2017-09-13,2017-09-13
Brentford,1470.41955566,2017-09-14,2017-09-14
Brentford,1467.58276367,2017-09-15,2017-09-16
Brentford,1466.78442383,2017-09-17,2017-09-23
Brentford,1477.54418945,2017-09-24,2017-09-26
Brentford,1478.62670898,2017-09-27,2017-09-27
Brentford,1486.42114258,2017-09-28,2017-09-28
Brentford,1484.81774902,2017-09-29,2017-09-30
Brentford,1488.83935547,2017-10-01,2017-10-14
Brentford,1493.00048828,2017-10-15,2017-10-17
Brentford,1498.3223877,2017-10-18,2017-10-18
Brentford,1498.74157715,2017-10-19,2017-10-19
Brentford,1496.30163574,2017-10-20,2017-10-21
Brentford,1494.70483398,2017-10-22,2017-10-28
Brentford,1504.93273926,2017-10-29,2017-10-31
Brentford,1502.1595459,2017-11-01,2017-11-01
Brentford,1519.94702148,2017-11-02,2017-11-02
Brentford,1514.61401367,2017-11-03,2017-11-04
Brentford,1523.97558594,2017-11-05,2017-11-18
Brentford,1515.58959961,2017-11-19,2017-11-21
Brentford,1512.53552246,2017-11-22,2017-11-22
Brentford,1509.72790527,2017-11-23,2017-11-23
Brentford,1499.17749023,2017-11-24,2017-11-27
Brentford,1498.88183594,2017-11-28,2017-12-02
Brentford,1508.66174316,2017-12-03,2017-12-05
Brentford,1508.69140625,2017-12-06,2017-12-06
Brentford,1507.94946289,2017-12-07,2017-12-07
Brentford,1511.82641602,2017-12-08,2017-12-09
Brentford,1505.3203125,2017-12-10,2017-12-16
Brentford,1500.84753418,2017-12-17,2017-12-22
Brentford,1509.85424805,2017-12-23,2017-12-26
Brentford,1516.58178711,2017-12-27,2017-12-30
Brentford,1525.36572266,2017-12-31,2018-01-02
Brentford,1516.42663574,2018-01-03,2018-01-13
Brentford,1521.64123535,2018-01-14,2018-01-20
Brentford,1529.57043457,2018-01-21,2018-01-27
Brentford,1519.3145752,2018-01-28,2018-02-03
Brentford,1509.78564453,2018-02-04,2018-02-10
Brentford,1508.29333496,2018-02-11,2018-02-13
Brentford,1511.18212891,2018-02-14,2018-02-14
Brentford,1515.22351074,2018-02-15,2018-02-15
Brentford,1515.7890625,2018-02-16,2018-02-17
Brentford,1526.38708496,2018-02-18,2018-02-20
Brentford,1534.9197998,2018-02-21,2018-02-21
Brentford,1534.83288574,2018-02-22,2018-02-22
Brentford,1534.68481445,2018-02-23,2018-02-24
Brentford,1527.34179688,2018-02-25,2018-03-06
Brentford,1534.71655273,2018-03-07,2018-03-07
Brentford,1529.51843262,2018-03-08,2018-03-08
Brentford,1532.7734375,2018-03-09,2018-03-10
Brentford,1524.81738281,2018-03-11,2018-03-13
Brentford,1507.6496582,2018-03-14,2018-03-14
Brentford,1505.6451416,2018-03-15,2018-03-15
Brentford,1506.74865723,2018-03-16,2018-03-17
Brentford,1506.77490234,2018-03-18,2018-03-30
Brentford,1503.97900391,2018-03-31,2018-04-02
Brentford,1513.18200684,2018-04-03,2018-04-05
Brentford,1516.77246094,2018-04-06,2018-04-07
Brentford,1521.98046875,2018-04-08,2018-04-10
Brentford,1528.85583496,2018-04-11,2018-04-12
Brentford,1529.1517334,2018-04-13,2018-04-14
Brentford,1533.40881348,2018-04-15,2018-04-21
Brentford,1537.98364258,2018-04-22,2018-04-24
Brentford,1541.02587891,2018-04-25,2018-04-26
Brentford,1540.34448242,2018-04-27,2018-04-28
Brentford,1525.43640137,2018-04-29,2018-05-02
Brentford,1524.52624512,2018-05-03,2018-05-03
Brentford,1522.97253418,2018-05-04,2018-05-06
Brentford,1520.25598145,2018-05-07,2018-05-26
Brentford,1517.73413086,2018-05-27,2018-07-26
Brentford,1517.75183105,2018-07-27,2018-08-02
Brentford,1518.67907715,2018-08-03,2018-08-04
Brentford,1525.34521484,2018-08-05,2018-08-09
Brentford,1525.74633789,2018-08-10,2018-08-11
Brentford,1529.94567871,2018-08-12,2018-08-16
Brentford,1532.68737793,2018-08-17,2018-08-19
Brentford,1540.21337891,2018-08-20,2018-08-22
Brentford,1543.2019043,2018-08-23,2018-08-23
Brentford,1539.44665527,2018-08-24,2018-08-25
Brentford,1529.25073242,2018-08-26,2018-08-30
Brentford,1526.76635742,2018-08-31,2018-09-01
Brentford,1530.9420166,2018-09-02,2018-09-15
Brentford,1536.0958252,2018-09-16,2018-09-18
Brentford,1532.61523438,2018-09-19,2018-09-19
Brentford,1530.68994141,2018-09-20,2018-09-20
Brentford,1533.01635742,2018-09-21,2018-09-22
Brentford,1523.23120117,2018-09-23,2018-09-29
Brentford,1518.23754883,2018-09-30,2018-10-02
Brentford,1513.60070801,2018-10-03,2018-10-03
Brentford,1507.44348145,2018-10-04,2018-10-04
Brentford,1509.29321289,2018-10-05,2018-10-06
Brentford,1511.34118652,2018-10-07,2018-10-20
Brentford,1500.58032227,2018-10-21,2018-10-23
Brentford,1501.15893555,2018-10-24,2018-10-24
Brentford,1493.93225098,2018-10-25,2018-10-25
Brentford,1496.55224609,2018-10-26,2018-10-27
Brentford,1490.1072998,2018-10-28,2018-11-03
Brentford,1498.58056641,2018-11-04,2018-11-06
Brentford,1493.61474609,2018-11-07,2018-11-07
Brentford,1499.6072998,2018-11-08,2018-11-08
Brentford,1498.41894531,2018-11-09,2018-11-10
Brentford,1490.80603027,2018-11-11,2018-11-24
Brentford,1482.99328613,2018-11-25,2018-11-27
Brentford,1473.11657715,2018-11-28,2018-11-28
Brentford,1472.2199707,2018-11-29,2018-11-29
Brentford,1474.7935791,2018-11-30,2018-12-03
Brentford,1479.59387207,2018-12-04,2018-12-08
Brentford,1471.5423584,2018-12-09,2018-12-11
Brentford,1474.68811035,2018-12-12,2018-12-12
Brentford,1472.66943359,2018-12-13,2018-12-13
Brentford,1470.46044922,2018-12-14,2018-12-15
Brentford,1460.4831543,2018-12-16,2018-12-22
Brentford,1464.23034668,2018-12-23,2018-12-26
Brentford,1466.02026367,2018-12-27,2018-12-29
Brentford,1468.12451172,2018-12-30,2019-01-01
Brentford,1468.64892578,2019-01-02,2019-01-12
Brentford,1480.99926758,2019-01-13,2019-01-19
Brentford,1490.18688965,2019-01-20,2019-02-02
Brentford,1499.77880859,2019-02-03,2019-02-09
Brentford,1492.43530273,2019-02-10,2019-02-12
Brentford,1488.46508789,2019-02-13,2019-02-13
Brentford,1499.72827148,2019-02-14,2019-02-14
Brentford,1498.71057129,2019-02-15,2019-02-19
Brentford,1498.07873535,2019-02-20,2019-02-20
Brentford,1498.73242188,2019-02-21,2019-02-21
Brentford,1501.72106934,2019-02-22,2019-02-23
Brentford,1514.27807617,2019-02-24,2019-02-26
Brentford,1503.37805176,2019-02-27,2019-03-02
Brentford,1511.54968262,2019-03-03,2019-03-05
Brentford,1513.01245117,2019-03-06,2019-03-06
Brentford,1519.86706543,2019-03-07,2019-03-07
Brentford,1518.08081055,2019-03-08,2019-03-09
