Club,Elo,From,To
Crystal Palace,1659.07141113,2015-11-06,2015-11-07
Crystal Palace,1659.07141113,2015-11-08,2015-11-08
Crystal Palace,1670.60412598,2015-11-09,2015-11-21
Crystal Palace,1670.60412598,2015-11-22,2015-11-22
Crystal Palace,1670.60412598,2015-11-23,2015-11-23
Crystal Palace,1658.65319824,2015-11-24,2015-11-24
Crystal Palace,1661.61376953,2015-11-25,2015-11-25
Crystal Palace,1657.92089844,2015-11-26,2015-11-26
Crystal Palace,1660.02111816,2015-11-27,2015-11-28
Crystal Palace,1669.85461426,2015-11-29,2015-11-29
Crystal Palace,1669.85461426,2015-11-30,2015-12-07
Crystal Palace,1672.59936523,2015-12-08,2015-12-08
Crystal Palace,1672.76123047,2015-12-09,2015-12-09
Crystal Palace,1679.56445312,2015-12-10,2015-12-10
Crystal Palace,1680.4029541,2015-12-11,2015-12-12
Crystal Palace,1688.0291748,2015-12-13,2015-12-13
Crystal Palace,1688.0291748,2015-12-14,2015-12-19
Crystal Palace,1697.68188477,2015-12-20,2015-12-26
Crystal Palace,1696.44543457,2015-12-27,2015-12-28
Crystal Palace,1693.43151855,2015-12-29,2016-01-02
Crystal Palace,1693.43151855,2016-01-03,2016-01-03
Crystal Palace,1681.29309082,2016-01-04,2016-01-12
Crystal Palace,1670.81469727,2016-01-13,2016-01-16
Crystal Palace,1665.23364258,2016-01-17,2016-01-17
Crystal Palace,1665.23364258,2016-01-18,2016-01-23
Crystal Palace,1656.05175781,2016-01-24,2016-01-24
Crystal Palace,1656.05175781,2016-01-25,2016-01-31
Crystal Palace,1656.05175781,2016-02-01,2016-02-01
Crystal Palace,1656.05175781,2016-02-02,2016-02-02
Crystal Palace,1645.45922852,2016-02-03,2016-02-06
Crystal Palace,1647.01708984,2016-02-07,2016-02-07
Crystal Palace,1647.01708984,2016-02-08,2016-02-13
Crystal Palace,1637.43457031,2016-02-14,2016-02-14
Crystal Palace,1637.43457031,2016-02-15,2016-02-16
Crystal Palace,1636.83508301,2016-02-17,2016-02-17
Crystal Palace,1636.83508301,2016-02-18,2016-02-18
Crystal Palace,1636.07226562,2016-02-19,2016-02-19
Crystal Palace,1636.07226562,2016-02-20,2016-02-20
Crystal Palace,1636.07226562,2016-02-21,2016-02-21
Crystal Palace,1636.07226562,2016-02-22,2016-02-23
Crystal Palace,1634.9453125,2016-02-24,2016-02-24
Crystal Palace,1638.52258301,2016-02-25,2016-02-25
Crystal Palace,1647.6550293,2016-02-26,2016-02-26
Crystal Palace,1647.6550293,2016-02-27,2016-02-27
Crystal Palace,1640.96496582,2016-02-28,2016-02-28
Crystal Palace,1640.96496582,2016-02-29,2016-02-29
Crystal Palace,1640.96496582,2016-03-01,2016-03-01
Crystal Palace,1641.54711914,2016-03-02,2016-03-02
Crystal Palace,1641.54711914,2016-03-03,2016-03-03
Crystal Palace,1641.54711914,2016-03-04,2016-03-05
Crystal Palace,1641.54711914,2016-03-06,2016-03-06
Crystal Palace,1635.21264648,2016-03-07,2016-03-07
Crystal Palace,1635.21264648,2016-03-08,2016-03-09
Crystal Palace,1632.65588379,2016-03-10,2016-03-10
Crystal Palace,1628.42700195,2016-03-11,2016-03-13
Crystal Palace,1628.42700195,2016-03-14,2016-03-15
Crystal Palace,1628.50842285,2016-03-16,2016-03-16
Crystal Palace,1628.36767578,2016-03-17,2016-03-17
Crystal Palace,1627.01074219,2016-03-18,2016-03-19
Crystal Palace,1621.28088379,2016-03-20,2016-04-02
Crystal Palace,1625.18371582,2016-04-03,2016-04-03
Crystal Palace,1625.18371582,2016-04-04,2016-04-06
Crystal Palace,1626.79919434,2016-04-07,2016-04-07
Crystal Palace,1628.13867188,2016-04-08,2016-04-09
Crystal Palace,1634.16784668,2016-04-10,2016-04-12
Crystal Palace,1636.74560547,2016-04-13,2016-04-13
Crystal Palace,1637.38439941,2016-04-14,2016-04-14
Crystal Palace,1641.01550293,2016-04-15,2016-04-16
Crystal Palace,1641.01550293,2016-04-17,2016-04-17
Crystal Palace,1647.16625977,2016-04-18,2016-04-20
Crystal Palace,1641.63244629,2016-04-21,2016-04-21
