Club,Elo,From,To
Man City,1969.26184082,2018-10-21,2018-10-23
Man City,1978.82836914,2018-10-24,2018-10-24
Man City,1978.89428711,2018-10-25,2018-10-25
Man City,1981.5144043,2018-10-26,2018-10-29
Man City,1988.71313477,2018-10-30,2018-11-04
Man City,1991.00732422,2018-11-05,2018-11-06
Man City,1986.04162598,2018-11-07,2018-11-07
Man City,1996.44042969,2018-11-08,2018-11-08
Man City,1995.2520752,2018-11-09,2018-11-11
Man City,2000.36987305,2018-11-12,2018-11-24
Man City,2005.16882324,2018-11-25,2018-11-27
Man City,1999.82580566,2018-11-28,2018-11-28
Man City,1998.92919922,2018-11-29,2018-11-29
Man City,2001.50280762,2018-11-30,2018-12-01
Man City,2003.34484863,2018-12-02,2018-12-04
Man City,2005.2791748,2018-12-05,2018-12-08
Man City,1990.86242676,2018-12-09,2018-12-11
Man City,1994.00817871,2018-12-12,2018-12-12
Man City,1993.45629883,2018-12-13,2018-12-13
Man City,1991.24731445,2018-12-14,2018-12-15
Man City,1993.47717285,2018-12-16,2018-12-22
Man City,1977.41491699,2018-12-23,2018-12-26
Man City,1964.00488281,2018-12-27,2018-12-30
Man City,1967.11462402,2018-12-31,2019-01-03
Man City,1973.59179688,2019-01-04,2019-01-14
Man City,1975.7454834,2019-01-15,2019-01-20
Man City,1977.73693848,2019-01-21,2019-01-29
Man City,1963.15930176,2019-01-30,2019-02-02
Man City,1963.15930176,2019-02-03,2019-02-03
Man City,1968.37414551,2019-02-04,2019-02-06
Man City,1972.53417969,2019-02-07,2019-02-10
Man City,1980.94616699,2019-02-11,2019-02-12
Man City,1976.97607422,2019-02-13,2019-02-13
Man City,1980.83105469,2019-02-14,2019-02-14
Man City,1979.81323242,2019-02-15,2019-02-19
Man City,1979.18139648,2019-02-20,2019-02-20
Man City,1981.85351562,2019-02-21,2019-02-21
Man City,1984.84216309,2019-02-22,2019-02-27
Man City,1986.2454834,2019-02-28,2019-03-02
Man City,1988.72375488,2019-03-03,2019-03-05
Man City,1990.18652344,2019-03-06,2019-03-06
Man City,1997.0411377,2019-03-07,2019-03-07
Man City,1995.25488281,2019-03-08,2019-03-09
Man City,1997.20996094,2019-03-10,2019-03-12
Man City,1999.29321289,2019-03-13,2019-03-13
Man City,2004.68395996,2019-03-14,2019-03-14
Man City,2010.86181641,2019-03-15,2019-03-30
Man City,2012.59692383,2019-03-31,2019-04-03
Man City,2013.49975586,2019-04-04,2019-04-09
Man City,2008.96008301,2019-04-10,2019-04-10
Man City,2007.45825195,2019-04-11,2019-04-11
Man City,2011.33056641,2019-04-12,2019-04-14
Man City,2015.5534668,2019-04-15,2019-04-16
Man City,2013.73730469,2019-04-17,2019-04-17
Man City,2009.93859863,2019-04-18,2019-04-18
Man City,2012.11706543,2019-04-19,2019-04-20
Man City,2016.2800293,2019-04-21,2019-04-24
Man City,2024.86499023,2019-04-25,2019-04-28
Man City,2027.34802246,2019-04-29,2019-04-30
Man City,2023.94665527,2019-05-01,2019-05-01
Man City,2019.99389648,2019-05-02,2019-05-02
Man City,2023.2701416,2019-05-03,2019-05-06
Man City,2024.66271973,2019-05-07,2019-05-07
Man City,2032.49621582,2019-05-08,2019-05-08
Man City,2037.58654785,2019-05-09,2019-05-09
Man City,2038.48815918,2019-05-10,2019-05-12
Man City,2041.26416016,2019-05-13,2019-07-25
Man City,2041.2755127,2019-07-26,2019-08-01
Man City,2041.28271484,2019-08-02,2019-08-08
Man City,2041.45385742,2019-08-09,2019-08-10
Man City,2047.47790527,2019-08-11,2019-08-15
Man City,2047.58081055,2019-08-16,2019-08-17
Man City,2042.09777832,2019-08-18,2019-08-22
Man City,2045.06591797,2019-08-23,2019-08-25
Man City,2048.10546875,2019-08-26,2019-08-29
Man City,2049.29321289,2019-08-30,2019-08-31
Man City,2050.77294922,2019-09-01,2019-09-14
Man City,2035.1015625,2019-09-15,2019-09-17
Man City,2025.61291504,2019-09-18,2019-09-18
Man City,2033.28430176,2019-09-19,2019-09-19
Man City,2033.51879883,2019-09-20,2019-09-21
Man City,2036.09838867,2019-09-22,2019-09-28
Man City,2040.0012207,2019-09-29,2019-10-01
Man City,2035.81872559,2019-10-02,2019-10-02
Man City,2038.13342285,2019-10-03,2019-10-03
Man City,2039.91918945,2019-10-04,2019-10-06
Man City,2017.5826416,2019-10-07,2019-10-19
Man City,2022.33959961,2019-10-20,2019-10-22
Man City,2028.31420898,2019-10-23,2019-10-23
Man City,2032.36706543,2019-10-24,2019-10-24
Man City,2034.31018066,2019-10-25,2019-10-26
Man City,2035.76184082,2019-10-27,2019-11-02
Man City,2036.61035156,2019-11-03,2019-11-05
Man City,2035.91711426,2019-11-06,2019-11-06
Man City,2029.5546875,2019-11-07,2019-11-07
Man City,2030.48242188,2019-11-08,2019-11-10
Man City,2022.59899902,2019-11-11,2019-11-23
Man City,2026.33508301,2019-11-24,2019-11-26
Man City,2017.93041992,2019-11-27,2019-11-27
Man City,2015.2355957,2019-11-28,2019-11-28
Man City,2006.15869141,2019-11-29,2019-11-30
Man City,2000.07397461,2019-12-01,2019-12-03
Man City,2004.70166016,2019-12-04,2019-12-07
Man City,1990.72729492,2019-12-08,2019-12-10
Man City,1992.91918945,2019-12-11,2019-12-11
Man City,1997.90991211,2019-12-12,2019-12-12
Man City,2000.02990723,2019-12-13,2019-12-15
Man City,2008.22253418,2019-12-16,2019-12-21
Man City,2012.3651123,2019-12-22,2019-12-27
Man City,1999.57836914,2019-12-28,2019-12-29
Man City,2001.57202148,2019-12-30,2020-01-01
Man City,2003.45373535,2020-01-02,2020-01-12
Man City,2007.31616211,2020-01-13,2020-01-18
Man City,2000.07128906,2020-01-19,2020-01-21
Man City,2002.82019043,2020-01-22,2020-02-02
Man City,1986.92626953,2020-02-03,2020-02-18
Man City,1984.5892334,2020-02-19,2020-02-19
Man City,1983.98693848,2020-02-20,2020-02-20
Man City,1989.73254395,2020-02-21,2020-02-22
Man City,1994.59643555,2020-02-23,2020-02-25
Man City,1991.69372559,2020-02-26,2020-02-26
Man City,1999.46948242,2020-02-27,2020-02-27
Man City,1997.88037109,2020-02-28,2020-03-08
Man City,1982.09875488,2020-03-09,2020-03-10
Man City,1978.46911621,2020-03-11,2020-03-11
Man City,1971.46057129,2020-03-12,2020-03-12
Man City,1975.79089355,2020-03-13,2020-06-17
Man City,1980.99365234,2020-06-18,2020-06-22
Man City,1985.20812988,2020-06-23,2020-06-25
Man City,1974.56164551,2020-06-26,2020-07-02
Man City,1990.79443359,2020-07-03,2020-07-05
Man City,1976.93554688,2020-07-06,2020-07-08
Man City,1981.33776855,2020-07-09,2020-07-11
Man City,1986.37036133,2020-07-12,2020-07-15
Man City,1987.5020752,2020-07-16,2020-07-21
Man City,1992.10949707,2020-07-22,2020-07-26
Man City,1993.57592773,2020-07-27,2020-08-05
Man City,1992.58618164,2020-08-06,2020-08-06
Man City,1994.96362305,2020-08-07,2020-08-07
Man City,1999.94335938,2020-08-08,2020-08-08
Man City,1999.57958984,2020-08-09,2020-08-10
Man City,2000.24584961,2020-08-11,2020-08-11
Man City,1997.93371582,2020-08-12,2020-08-15
Man City,1970.70898438,2020-08-16,2020-08-16
Man City,1967.77905273,2020-08-17,2020-09-17
Man City,1968.14929199,2020-09-18,2020-09-21
Man City,1974.61437988,2020-09-22,2020-09-24
Man City,1974.95031738,2020-09-25,2020-09-27
Man City,1951.97924805,2020-09-28,2020-10-01
Man City,1952.78857422,2020-10-02,2020-10-03
Man City,1946.1237793,2020-10-04,2020-10-17
Man City,1950.08044434,2020-10-18,2020-10-20
