Club,Elo,From,To
Huddersfield,1444.42504883,2016-11-20,2016-11-22
Huddersfield,1443.21789551,2016-11-23,2016-11-23
Huddersfield,1442.12304688,2016-11-24,2016-11-24
Huddersfield,1440.9140625,2016-11-25,2016-11-28
Huddersfield,1429.48950195,2016-11-29,2016-12-03
Huddersfield,1431.38330078,2016-12-04,2016-12-06
Huddersfield,1431.84216309,2016-12-07,2016-12-07
Huddersfield,1429.16687012,2016-12-08,2016-12-08
Huddersfield,1429.43908691,2016-12-09,2016-12-10
Huddersfield,1436.21557617,2016-12-11,2016-12-13
Huddersfield,1444.49694824,2016-12-14,2016-12-16
Huddersfield,1456.50354004,2016-12-17,2016-12-26
Huddersfield,1462.25097656,2016-12-27,2016-12-31
Huddersfield,1459.05456543,2017-01-01,2017-01-02
Huddersfield,1465.8503418,2017-01-03,2017-01-14
Huddersfield,1458.62585449,2017-01-15,2017-01-21
Huddersfield,1467.74353027,2017-01-22,2017-02-02
Huddersfield,1482.28601074,2017-02-03,2017-02-05
Huddersfield,1489.69299316,2017-02-06,2017-02-11
Huddersfield,1498.05175781,2017-02-12,2017-02-14
Huddersfield,1503.18530273,2017-02-15,2017-02-15
Huddersfield,1500.34802246,2017-02-16,2017-02-16
Huddersfield,1501.45568848,2017-02-17,2017-02-21
Huddersfield,1509.71166992,2017-02-22,2017-02-22
Huddersfield,1510.44482422,2017-02-23,2017-02-23
Huddersfield,1505.37158203,2017-02-24,2017-02-25
Huddersfield,1505.23364258,2017-02-26,2017-03-04
Huddersfield,1496.27233887,2017-03-05,2017-03-07
Huddersfield,1500.67687988,2017-03-08,2017-03-09
Huddersfield,1501.1875,2017-03-10,2017-03-11
Huddersfield,1510.25646973,2017-03-12,2017-03-14
Huddersfield,1516.41186523,2017-03-15,2017-03-15
Huddersfield,1511.32519531,2017-03-16,2017-03-16
Huddersfield,1512.8170166,2017-03-17,2017-03-17
Huddersfield,1494.07373047,2017-03-18,2017-04-01
Huddersfield,1481.46362305,2017-04-02,2017-04-05
Huddersfield,1492.80041504,2017-04-06,2017-04-08
Huddersfield,1481.35021973,2017-04-09,2017-04-12
Huddersfield,1480.9342041,2017-04-13,2017-04-13
Huddersfield,1481.39709473,2017-04-14,2017-04-14
Huddersfield,1487.60229492,2017-04-15,2017-04-17
Huddersfield,1490.20947266,2017-04-18,2017-04-18
Huddersfield,1489.67468262,2017-04-19,2017-04-20
Huddersfield,1491.14343262,2017-04-21,2017-04-22
Huddersfield,1475.65734863,2017-04-23,2017-04-25
Huddersfield,1485.32177734,2017-04-26,2017-04-29
Huddersfield,1472.83398438,2017-04-30,2017-05-04
Huddersfield,1474.58947754,2017-05-05,2017-05-07
Huddersfield,1456.57348633,2017-05-08,2017-05-11
Huddersfield,1456.6739502,2017-05-12,2017-05-14
Huddersfield,1456.56445312,2017-05-15,2017-05-17
Huddersfield,1471.25390625,2017-05-18,2017-05-24
Huddersfield,1473.99902344,2017-05-25,2017-05-29
Huddersfield,1475.46398926,2017-05-30,2017-07-01
Huddersfield,1475.46398926,2017-07-02,2017-07-27
Huddersfield,1475.47729492,2017-07-28,2017-08-03
Huddersfield,1475.79931641,2017-08-04,2017-08-12
Huddersfield,1499.78857422,2017-08-13,2017-08-15
Huddersfield,1502.40429688,2017-08-16,2017-08-17
Huddersfield,1503.57373047,2017-08-18,2017-08-20
Huddersfield,1512.81054688,2017-08-21,2017-08-23
Huddersfield,1514.3692627,2017-08-24,2017-08-24
Huddersfield,1514.66381836,2017-08-25,2017-08-26
Huddersfield,1517.81066895,2017-08-27,2017-09-11
