Club,Elo,From,To
Liverpool,1808.49182129,2016-09-15,2016-09-15
Liverpool,1806.82385254,2016-09-16,2016-09-16
Liverpool,1815.95568848,2016-09-17,2016-09-18
Liverpool,1815.95568848,2016-09-19,2016-09-24
Liverpool,1821.05273438,2016-09-25,2016-09-27
Liverpool,1825.5222168,2016-09-28,2016-09-28
Liverpool,1824.74353027,2016-09-29,2016-09-29
Liverpool,1824.17102051,2016-09-30,2016-10-01
Liverpool,1829.62316895,2016-10-02,2016-10-16
Liverpool,1829.62316895,2016-10-17,2016-10-17
Liverpool,1826.81616211,2016-10-18,2016-10-18
Liverpool,1828.20117188,2016-10-19,2016-10-19
Liverpool,1827.31994629,2016-10-20,2016-10-20
Liverpool,1826.01733398,2016-10-21,2016-10-22
Liverpool,1829.00976562,2016-10-23,2016-10-29
Liverpool,1835.76879883,2016-10-30,2016-11-01
Liverpool,1841.12780762,2016-11-02,2016-11-02
Liverpool,1836.76794434,2016-11-03,2016-11-03
Liverpool,1834.94641113,2016-11-04,2016-11-05
Liverpool,1834.94641113,2016-11-06,2016-11-06
Liverpool,1841.29931641,2016-11-07,2016-11-19
Liverpool,1840.37243652,2016-11-20,2016-11-22
Liverpool,1839.16516113,2016-11-23,2016-11-23
Liverpool,1838.0703125,2016-11-24,2016-11-24
Liverpool,1836.8614502,2016-11-25,2016-11-26
Liverpool,1840.18933105,2016-11-27,2016-12-02
Liverpool,1840.18933105,2016-12-03,2016-12-04
Liverpool,1828.43664551,2016-12-05,2016-12-06
Liverpool,1828.89538574,2016-12-07,2016-12-07
Liverpool,1826.22021484,2016-12-08,2016-12-08
Liverpool,1826.49230957,2016-12-09,2016-12-11
Liverpool,1820.41601562,2016-12-12,2016-12-12
Liverpool,1820.41601562,2016-12-13,2016-12-14
Liverpool,1828.4777832,2016-12-15,2016-12-17
Liverpool,1828.4777832,2016-12-18,2016-12-19
Liverpool,1834.74987793,2016-12-20,2016-12-27
Liverpool,1840.00476074,2016-12-28,2016-12-31
Liverpool,1846.6204834,2017-01-01,2017-01-02
Liverpool,1841.73950195,2017-01-03,2017-01-04
Liverpool,1841.73950195,2017-01-05,2017-01-07
Liverpool,1841.73950195,2017-01-08,2017-01-15
Liverpool,1842.83557129,2017-01-16,2017-01-21
Liverpool,1827.9152832,2017-01-22,2017-01-31
Liverpool,1827.37805176,2017-02-01,2017-02-04
Liverpool,1809.14758301,2017-02-05,2017-02-05
Liverpool,1809.14758301,2017-02-06,2017-02-07
Liverpool,1809.14758301,2017-02-08,2017-02-11
Liverpool,1819.18249512,2017-02-12,2017-02-14
Liverpool,1819.18249512,2017-02-15,2017-02-15
Liverpool,1816.34521484,2017-02-16,2017-02-16
Liverpool,1817.45288086,2017-02-17,2017-02-17
Liverpool,1817.45288086,2017-02-18,2017-02-21
Liverpool,1819.77514648,2017-02-22,2017-02-22
Liverpool,1820.50842285,2017-02-23,2017-02-23
Liverpool,1815.43518066,2017-02-24,2017-02-25
Liverpool,1815.43518066,2017-02-26,2017-02-26
Liverpool,1815.43518066,2017-02-27,2017-02-27
Liverpool,1801.24328613,2017-02-28,2017-03-04
Liverpool,1811.34606934,2017-03-05,2017-03-07
Liverpool,1810.35412598,2017-03-08,2017-03-08
Liverpool,1810.35412598,2017-03-09,2017-03-09
Liverpool,1810.86474609,2017-03-10,2017-03-12
Liverpool,1813.61889648,2017-03-13,2017-03-14
Liverpool,1819.77429199,2017-03-15,2017-03-15
Liverpool,1814.6875,2017-03-16,2017-03-16
Liverpool,1816.17932129,2017-03-17,2017-03-19
Liverpool,1818.79626465,2017-03-20,2017-04-01
Liverpool,1825.66723633,2017-04-02,2017-04-02
Liverpool,1825.66723633,2017-04-03,2017-04-05
Liverpool,1819.03320312,2017-04-06,2017-04-08
Liverpool,1825.03833008,2017-04-09,2017-04-09
Liverpool,1825.03833008,2017-04-10,2017-04-12
Liverpool,1824.62231445,2017-04-13,2017-04-13
Liverpool,1825.08508301,2017-04-14,2017-04-16
Liverpool,1831.06091309,2017-04-17,2017-04-18
Liverpool,1830.52612305,2017-04-19,2017-04-20
Liverpool,1831.99487305,2017-04-21,2017-04-23
Liverpool,1817.7109375,2017-04-24,2017-04-30
Liverpool,1817.7109375,2017-05-01,2017-05-01
Liverpool,1822.79931641,2017-05-02,2017-05-04
Liverpool,1824.55480957,2017-05-05,2017-05-07
Liverpool,1819.17407227,2017-05-08,2017-05-10
Liverpool,1819.17407227,2017-05-11,2017-05-11
Liverpool,1819.27453613,2017-05-12,2017-05-14
Liverpool,1831.46887207,2017-05-15,2017-05-21
Liverpool,1834.33496094,2017-05-22,2017-05-24
Liverpool,1837.0802002,2017-05-25,2017-07-27
Liverpool,1837.09350586,2017-07-28,2017-08-03
Liverpool,1837.41552734,2017-08-04,2017-08-12
Liverpool,1833.18823242,2017-08-13,2017-08-15
Liverpool,1843.58752441,2017-08-16,2017-08-17
Liverpool,1844.75695801,2017-08-18,2017-08-19
Liverpool,1846.8458252,2017-08-20,2017-08-20
Liverpool,1846.8458252,2017-08-21,2017-08-23
Liverpool,1853.0501709,2017-08-24,2017-08-24
Liverpool,1853.34472656,2017-08-25,2017-08-27
Liverpool,1864.92285156,2017-08-28,2017-09-09
Liverpool,1852.18505859,2017-09-10,2017-09-12
Liverpool,1853.55786133,2017-09-13,2017-09-13
Liverpool,1853.7746582,2017-09-14,2017-09-14
Liverpool,1850.93786621,2017-09-15,2017-09-16
Liverpool,1844.43139648,2017-09-17,2017-09-17
Liverpool,1844.43139648,2017-09-18,2017-09-20
Liverpool,1844.43139648,2017-09-21,2017-09-23
Liverpool,1850.85192871,2017-09-24,2017-09-25
Liverpool,1850.85192871,2017-09-26,2017-09-26
Liverpool,1850.66113281,2017-09-27,2017-09-27
Liverpool,1858.45568848,2017-09-28,2017-09-28
Liverpool,1856.85229492,2017-09-29,2017-10-01
Liverpool,1852.93933105,2017-10-02,2017-10-14
Liverpool,1852.96496582,2017-10-15,2017-10-17
Liverpool,1863.43225098,2017-10-18,2017-10-18
Liverpool,1863.8515625,2017-10-19,2017-10-19
Liverpool,1861.41162109,2017-10-20,2017-10-22
Liverpool,1853.30004883,2017-10-23,2017-10-28
Liverpool,1855.5949707,2017-10-29,2017-10-31
Liverpool,1852.82189941,2017-11-01,2017-11-01
Liverpool,1862.10461426,2017-11-02,2017-11-02
Liverpool,1856.77160645,2017-11-03,2017-11-04
Liverpool,1864.64465332,2017-11-05,2017-11-05
Liverpool,1864.64465332,2017-11-06,2017-11-18
Liverpool,1869.55175781,2017-11-19,2017-11-21
Liverpool,1872.24633789,2017-11-22,2017-11-22
Liverpool,1869.4387207,2017-11-23,2017-11-23
Liverpool,1858.88842773,2017-11-24,2017-11-25
Liverpool,1858.86633301,2017-11-26,2017-11-29
Liverpool,1866.78369141,2017-11-30,2017-12-02
Liverpool,1874.31018066,2017-12-03,2017-12-05
Liverpool,1874.33996582,2017-12-06,2017-12-06
Liverpool,1879.93041992,2017-12-07,2017-12-07
Liverpool,1883.80725098,2017-12-08,2017-12-10
Liverpool,1877.44665527,2017-12-11,2017-12-13
Liverpool,1870.26391602,2017-12-14,2017-12-16
Liverpool,1870.26391602,2017-12-17,2017-12-17
Liverpool,1878.38903809,2017-12-18,2017-12-22
Liverpool,1879.15136719,2017-12-23,2017-12-26
Liverpool,1883.07641602,2017-12-27,2017-12-30
Liverpool,1886.24658203,2017-12-31,2018-01-01
Liverpool,1891.08496094,2018-01-02,2018-01-14
Liverpool,1899.96228027,2018-01-15,2018-01-21
Liverpool,1899.96228027,2018-01-22,2018-01-22
Liverpool,1886.37780762,2018-01-23,2018-01-28
Liverpool,1886.37780762,2018-01-29,2018-01-30
Liverpool,1889.9074707,2018-01-31,2018-02-04
Liverpool,1889.34277344,2018-02-05,2018-02-05
Liverpool,1889.34277344,2018-02-06,2018-02-10
Liverpool,1889.34277344,2018-02-11,2018-02-11
Liverpool,1895.02526855,2018-02-12,2018-02-13
Liverpool,1897.9140625,2018-02-14,2018-02-14
Liverpool,1914.43493652,2018-02-15,2018-02-15
Liverpool,1915.00048828,2018-02-16,2018-02-20
Liverpool,1914.78991699,2018-02-21,2018-02-21
Liverpool,1914.70300293,2018-02-22,2018-02-22
Liverpool,1914.55493164,2018-02-23,2018-02-24
Liverpool,1917.91601562,2018-02-25,2018-03-03
Liverpool,1920.3614502,2018-03-04,2018-03-06
Liverpool,1918.69494629,2018-03-07,2018-03-07
Liverpool,1913.49682617,2018-03-08,2018-03-08
Liverpool,1916.75183105,2018-03-09,2018-03-10
Liverpool,1909.9855957,2018-03-11,2018-03-13
Liverpool,1904.26000977,2018-03-14,2018-03-14
Liverpool,1902.25561523,2018-03-15,2018-03-15
Liverpool,1903.35900879,2018-03-16,2018-03-17
Liverpool,1907.41394043,2018-03-18,2018-03-31
Liverpool,1910.77441406,2018-04-01,2018-04-04
Liverpool,1928.18200684,2018-04-05,2018-04-05
Liverpool,1931.77246094,2018-04-06,2018-04-07
Liverpool,1926.9354248,2018-04-08,2018-04-10
Liverpool,1936.41223145,2018-04-11,2018-04-12
Liverpool,1936.70825195,2018-04-13,2018-04-14
Liverpool,1939.75537109,2018-04-15,2018-04-19
Liverpool,1939.75537109,2018-04-20,2018-04-21
Liverpool,1932.97119141,2018-04-22,2018-04-22
Liverpool,1932.97119141,2018-04-23,2018-04-24
Liverpool,1945.52087402,2018-04-25,2018-04-26
Liverpool,1944.83947754,2018-04-27,2018-04-28
Liverpool,1936.86340332,2018-04-29,2018-05-02
Liverpool,1933.10559082,2018-05-03,2018-05-03
Liverpool,1931.55200195,2018-05-04,2018-05-06
Liverpool,1923.21142578,2018-05-07,2018-05-12
Liverpool,1923.21142578,2018-05-13,2018-05-13
Liverpool,1926.34228516,2018-05-14,2018-05-16
Liverpool,1926.34228516,2018-05-17,2018-05-26
Liverpool,1915.98413086,2018-05-27,2018-07-26
Liverpool,1916.00183105,2018-07-27,2018-08-02
Liverpool,1916.92907715,2018-08-03,2018-08-09
Liverpool,1917.3302002,2018-08-10,2018-08-11
Liverpool,1917.3302002,2018-08-12,2018-08-12
Liverpool,1921.08105469,2018-08-13,2018-08-16
Liverpool,1923.82275391,2018-08-17,2018-08-20
Liverpool,1929.88952637,2018-08-21,2018-08-23
Liverpool,1926.13427734,2018-08-24,2018-08-25
Liverpool,1927.65551758,2018-08-26,2018-08-27
Liverpool,1927.65551758,2018-08-28,2018-08-30
Liverpool,1925.17114258,2018-08-31,2018-09-01
Liverpool,1929.28137207,2018-09-02,2018-09-02
Liverpool,1929.28137207,2018-09-03,2018-09-15
Liverpool,1938.46887207,2018-09-16,2018-09-18
Liverpool,1941.26086426,2018-09-19,2018-09-19
Liverpool,1939.33544922,2018-09-20,2018-09-20
Liverpool,1941.6619873,2018-09-21,2018-09-22
Liverpool,1944.22155762,2018-09-23,2018-09-29
Liverpool,1943.6427002,2018-09-30,2018-10-02
Liverpool,1943.57348633,2018-10-03,2018-10-03
Liverpool,1929.7331543,2018-10-04,2018-10-04
Liverpool,1931.58300781,2018-10-05,2018-10-06
Liverpool,1931.58300781,2018-10-07,2018-10-07
Liverpool,1930.77099609,2018-10-08,2018-10-20
Liverpool,1932.52612305,2018-10-21,2018-10-23
Liverpool,1933.10461426,2018-10-24,2018-10-24
Liverpool,1935.98498535,2018-10-25,2018-10-25
Liverpool,1938.60510254,2018-10-26,2018-10-27
Liverpool,1940.20043945,2018-10-28,2018-11-03
Liverpool,1939.32885742,2018-11-04,2018-11-06
Liverpool,1916.81018066,2018-11-07,2018-11-07
Liverpool,1922.80273438,2018-11-08,2018-11-08
Liverpool,1921.61437988,2018-11-09,2018-11-11
Liverpool,1923.12011719,2018-11-12,2018-11-24
Liverpool,1928.92553711,2018-11-25,2018-11-27
Liverpool,1928.16564941,2018-11-28,2018-11-28
Liverpool,1921.00036621,2018-11-29,2018-11-29
Liverpool,1923.57397461,2018-11-30,2018-12-02
Liverpool,1926.00476074,2018-12-03,2018-12-05
Liverpool,1929.91967773,2018-12-06,2018-12-08
Liverpool,1937.28479004,2018-12-09,2018-12-11
Liverpool,1944.79699707,2018-12-12,2018-12-12
Liverpool,1942.77832031,2018-12-13,2018-12-13
Liverpool,1940.56933594,2018-12-14,2018-12-16
Liverpool,1946.77770996,2018-12-17,2018-12-21
Liverpool,1950.52453613,2018-12-22,2018-12-26
Liverpool,1953.38354492,2018-12-27,2018-12-29
Liverpool,1961.60144043,2018-12-30,2019-01-03
Liverpool,1955.12426758,2019-01-04,2019-01-12
Liverpool,1957.6907959,2019-01-13,2019-01-19
Liverpool,1959.2767334,2019-01-20,2019-01-30
Liverpool,1951.87402344,2019-01-31,2019-02-02
Liverpool,1951.87402344,2019-02-03,2019-02-04
Liverpool,1946.21875,2019-02-05,2019-02-09
Liverpool,1949.09765625,2019-02-10,2019-02-12
Liverpool,1945.12744141,2019-02-13,2019-02-13
Liverpool,1948.98242188,2019-02-14,2019-02-14
Liverpool,1947.96472168,2019-02-15,2019-02-17
Liverpool,1947.96472168,2019-02-18,2019-02-19
Liverpool,1945.38586426,2019-02-20,2019-02-20
Liverpool,1946.03955078,2019-02-21,2019-02-21
Liverpool,1949.02819824,2019-02-22,2019-02-24
Liverpool,1948.30285645,2019-02-25,2019-02-27
Liverpool,1952.33862305,2019-02-28,2019-03-03
Liverpool,1947.11218262,2019-03-04,2019-03-05
Liverpool,1948.57495117,2019-03-06,2019-03-06
Liverpool,1955.42956543,2019-03-07,2019-03-07
Liverpool,1953.64331055,2019-03-08,2019-03-09
Liverpool,1953.64331055,2019-03-10,2019-03-10
Liverpool,1955.60302734,2019-03-11,2019-03-12
Liverpool,1956.10949707,2019-03-13,2019-03-13
Liverpool,1978.31835938,2019-03-14,2019-03-14
Liverpool,1984.49609375,2019-03-15,2019-03-17
Liverpool,1985.96496582,2019-03-18,2019-03-31
Liverpool,1990.46044922,2019-04-01,2019-04-05
Liverpool,1994.46679688,2019-04-06,2019-04-09
Liverpool,2000.5300293,2019-04-10,2019-04-10
Liverpool,1999.02807617,2019-04-11,2019-04-11
Liverpool,2002.90039062,2019-04-12,2019-04-14
Liverpool,2007.73937988,2019-04-15,2019-04-16
Liverpool,2005.92321777,2019-04-17,2019-04-17
Liverpool,2011.64135742,2019-04-18,2019-04-18
Liverpool,2013.81982422,2019-04-19,2019-04-20
Liverpool,2013.81982422,2019-04-21,2019-04-21
Liverpool,2015.98327637,2019-04-22,2019-04-26
Liverpool,2016.88195801,2019-04-27,2019-04-30
Liverpool,2013.48059082,2019-05-01,2019-05-01
Liverpool,1996.99536133,2019-05-02,2019-05-02
Liverpool,2000.27160645,2019-05-03,2019-05-04
Liverpool,2003.18859863,2019-05-05,2019-05-07
Liverpool,2035.96899414,2019-05-08,2019-05-08
Liverpool,2041.05932617,2019-05-09,2019-05-09
Liverpool,2041.96081543,2019-05-10,2019-05-12
Liverpool,2043.74633789,2019-05-13,2019-06-01
Liverpool,2050.2121582,2019-06-02,2019-07-25
Liverpool,2050.22363281,2019-07-26,2019-08-01
Liverpool,2050.23095703,2019-08-02,2019-08-08
Liverpool,2050.40185547,2019-08-09,2019-08-09
Liverpool,2051.6015625,2019-08-10,2019-08-15
Liverpool,2051.7043457,2019-08-16,2019-08-17
Liverpool,2053.4855957,2019-08-18,2019-08-22
Liverpool,2056.45385742,2019-08-23,2019-08-24
Liverpool,2060.29663086,2019-08-25,2019-08-29
Liverpool,2061.48413086,2019-08-30,2019-08-31
