Club,Elo,From,To
Sheffield United,1694.46057129,2019-12-23,2019-12-26
Sheffield United,1691.62390137,2019-12-27,2019-12-28
Sheffield United,1691.62390137,2019-12-29,2019-12-29
Sheffield United,1689.63024902,2019-12-30,2020-01-02
Sheffield United,1688.32421875,2020-01-03,2020-01-10
Sheffield United,1695.27478027,2020-01-11,2020-01-11
Sheffield United,1695.27478027,2020-01-12,2020-01-18
Sheffield United,1699.68200684,2020-01-19,2020-01-19
Sheffield United,1699.68200684,2020-01-20,2020-01-21
Sheffield United,1696.93310547,2020-01-22,2020-01-25
Sheffield United,1696.93310547,2020-01-26,2020-02-01
Sheffield United,1707.51635742,2020-02-02,2020-02-07
Sheffield United,1707.51635742,2020-02-08,2020-02-08
Sheffield United,1707.51635742,2020-02-09,2020-02-09
Sheffield United,1713.08166504,2020-02-10,2020-02-18
Sheffield United,1710.74462891,2020-02-19,2020-02-19
Sheffield United,1707.94885254,2020-02-20,2020-02-20
Sheffield United,1713.69445801,2020-02-21,2020-02-22
Sheffield United,1710.65039062,2020-02-23,2020-02-23
Sheffield United,1710.65039062,2020-02-24,2020-02-25
Sheffield United,1707.74768066,2020-02-26,2020-02-26
Sheffield United,1709.59533691,2020-02-27,2020-02-27
Sheffield United,1708.00634766,2020-02-28,2020-02-28
Sheffield United,1708.00634766,2020-02-29,2020-02-29
Sheffield United,1708.00634766,2020-03-01,2020-03-07
Sheffield United,1712.60498047,2020-03-08,2020-03-10
Sheffield United,1708.9753418,2020-03-11,2020-03-11
Sheffield United,1701.96679688,2020-03-12,2020-03-12
Sheffield United,1706.29711914,2020-03-13,2020-06-11
Sheffield United,1706.29711914,2020-06-12,2020-06-17
Sheffield United,1704.81323242,2020-06-18,2020-06-20
Sheffield United,1704.81323242,2020-06-21,2020-06-21
Sheffield United,1692.14135742,2020-06-22,2020-06-24
Sheffield United,1686.14624023,2020-06-25,2020-06-28
Sheffield United,1686.14624023,2020-06-29,2020-06-30
Sheffield United,1686.14624023,2020-07-01,2020-07-02
Sheffield United,1700.34838867,2020-07-03,2020-07-04
Sheffield United,1700.34838867,2020-07-05,2020-07-05
Sheffield United,1702.30285645,2020-07-06,2020-07-08
Sheffield United,1711.59411621,2020-07-09,2020-07-11
Sheffield United,1729.40380859,2020-07-12,2020-07-12
Sheffield United,1729.40380859,2020-07-13,2020-07-13
Sheffield United,1729.40380859,2020-07-14,2020-07-16
Sheffield United,1721.35083008,2020-07-17,2020-07-20
Sheffield United,1712.30541992,2020-07-21,2020-07-21
Sheffield United,1712.30541992,2020-07-22,2020-07-26
Sheffield United,1702.71057129,2020-07-27,2020-08-05
Sheffield United,1701.7208252,2020-08-06,2020-08-06
Sheffield United,1704.0982666,2020-08-07,2020-08-07
Sheffield United,1705.33325195,2020-08-08,2020-08-08
Sheffield United,1704.96948242,2020-08-09,2020-08-10
Sheffield United,1705.63586426,2020-08-11,2020-08-11
Sheffield United,1703.32373047,2020-08-12,2020-08-13
Sheffield United,1703.32373047,2020-08-14,2020-08-14
Sheffield United,1703.32373047,2020-08-15,2020-08-15
Sheffield United,1696.60644531,2020-08-16,2020-08-16
Sheffield United,1693.6763916,2020-08-17,2020-09-13
Sheffield United,1693.6763916,2020-09-14,2020-09-14
Sheffield United,1683.66906738,2020-09-15,2020-09-17
Sheffield United,1684.03930664,2020-09-18,2020-09-19
Sheffield United,1684.03930664,2020-09-20,2020-09-21
Sheffield United,1675.16088867,2020-09-22,2020-09-24
Sheffield United,1675.4967041,2020-09-25,2020-09-27
Sheffield United,1665.32885742,2020-09-28,2020-09-30
Sheffield United,1665.32885742,2020-10-01,2020-10-01
Sheffield United,1666.13818359,2020-10-02,2020-10-04
Sheffield United,1662.17553711,2020-10-05,2020-10-18
Sheffield United,1658.63964844,2020-10-19,2020-10-20
Sheffield United,1662.32861328,2020-10-21,2020-10-21
Sheffield United,1664.85913086,2020-10-22,2020-10-22
Sheffield United,1669.06201172,2020-10-23,2020-10-24
Sheffield United,1667.35107422,2020-10-25,2020-10-27
Sheffield United,1669.63195801,2020-10-28,2020-10-28
Sheffield United,1676.93395996,2020-10-29,2020-10-29
Sheffield United,1674.0703125,2020-10-30,2020-10-30
Sheffield United,1674.0703125,2020-10-31,2020-10-31
Sheffield United,1671.59057617,2020-11-01,2020-11-01
Sheffield United,1671.59057617,2020-11-02,2020-11-02
Sheffield United,1671.59057617,2020-11-03,2020-11-03
Sheffield United,1676.24755859,2020-11-04,2020-11-04
Sheffield United,1673.11950684,2020-11-05,2020-11-05
Sheffield United,1676.97277832,2020-11-06,2020-11-06
Sheffield United,1676.97277832,2020-11-07,2020-11-07
